pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize,computingsite,jobstatus
4051879732,2624096.0,1907078.0,318197.0,437832.0,1.0,1100,1682543.0,1696253.0,3198790.0,0.34077856,534,1100,257.16,0,26450,26176976,0,431,2818481.0,2828332.0,4589424.0,2823,21,52497722,3159,1459,16,24,1567,33481264.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879734,2540096.0,4712062.0,136392.0,73524.0,1.0,1100,1778028.0,1812085.0,3261817.0,0.64962596,521,1100,17.75,0,9520,31016164,0,444,2903047.0,2977920.0,4536980.0,2823,24,60176818,1598,583,26,123,802,5891662.0,Taiwan-LCG2_VL,finished
4051879737,2592004.0,5416759.0,213393.0,102112.0,1.0,1100,1572597.0,1620466.0,3127650.0,0.5725,458,1100,15.88,0,9496,29114476,0,439,2776607.0,2877332.0,4566396.0,2823,23,57391434,1607,532,24,157,800,5875382.0,Taiwan-LCG2_VL,finished
4051879746,2321508.0,4841597.0,138304.0,66316.0,1.0,1100,1474551.0,1556296.0,3073500.0,0.57535887,481,1100,17.19,0,9924,30515660,0,443,2553845.0,2682932.0,4523796.0,2823,25,58324852,1581,553,26,123,836,5859468.0,Taiwan-LCG2_VL,finished
4051879764,1127216.0,2355651.0,205059.0,98124.0,1.0,1100,1188210.0,1276330.0,2487169.0,0.5064782,430,1100,14.81,0,10078,28920940,0,439,2505497.0,2665644.0,4467596.0,2823,24,55690445,1541,512,24,153,849,5843763.0,Taiwan-LCG2_VL,finished
4051879776,1859216.0,4427528.0,177633.0,74592.0,1.0,1100,1463045.0,1589286.0,2981315.0,0.582296,421,1100,12.63,0,8582,19291428,0,412,2686338.0,2880108.0,4522400.0,2823,16,43416752,1734,482,27,84,723,5492736.0,Taiwan-LCG2_VL,finished
4051879778,2950176.0,6165265.0,138837.0,66436.0,1.0,1100,1298887.0,1340387.0,2673058.0,0.61621624,456,1100,12.48,0,8784,25623244,0,430,2670924.0,2744240.0,4520956.0,2823,21,52334954,1731,512,25,91,740,5861014.0,Taiwan-LCG2_VL,finished
4051879785,1462272.0,2712620.0,144688.0,77996.0,1.0,1100,1423158.0,1506526.0,2985615.0,0.55314535,510,1100,16.41,0,10944,25594320,0,429,2576689.0,2709660.0,4532488.0,2823,21,51823337,1779,633,31,123,922,6209944.0,Taiwan-LCG2_VL,finished
4051879799,3306092.0,7891464.0,145097.0,60788.0,1.0,1100,1497741.0,1543701.0,3185749.0,0.67763156,412,1100,11.3,0,9892,28739480,0,438,2576156.0,2657456.0,4578760.0,2823,23,55474289,1858,462,10,42,608,5619712.0,Taiwan-LCG2-HPC_Unified,finished
4051879814,2217632.0,6170802.0,137750.0,49504.0,1.0,1100,1376544.0,1466630.0,2959554.0,0.6607774000000001,374,1100,11.81,0,9208,24038944,0,425,2525641.0,2698692.0,4549776.0,2823,19,49358145,1948,422,20,39,566,9015296.0,Taiwan-LCG2-HPC_Unified,finished
4051879816,2107772.0,7030483.0,126135.0,37816.0,1.0,1100,1284936.0,1365440.0,2681324.0,0.6130952,309,1100,11.71,0,8200,14482096,0,399,2488566.0,2661288.0,4596052.0,2823,12,36443235,1948,372,9,42,504,5443584.0,Taiwan-LCG2-HPC_Unified,finished
4051879822,3097376.0,8595428.0,143970.0,51880.0,1.0,1100,1378223.0,1423588.0,2969097.0,0.63604856,367,1100,11.59,0,9387,25677100,0,430,2557279.0,2602852.0,4640336.0,2823,21,52083638,1962,412,9,42,577,6586368.0,Taiwan-LCG2-HPC_Unified,finished
4051879837,2132956.0,7114485.0,119264.0,35756.0,1.0,1100,1229974.0,1267915.0,2553855.0,0.5974265000000001,325,1100,12.12,0,8850,12207424,0,392,2502733.0,2577288.0,4556164.0,2823,10,34305836,2065,382,8,41,544,5451776.0,Taiwan-LCG2-HPC_Unified,finished
4051879853,2510040.0,1824188.0,110289.0,151756.0,1.0,1100,1629043.0,1679240.0,3279110.0,0.31501597,493,1100,276.8,0,26417,24777952,0,427,2587642.0,2681692.0,4538952.0,2823,20,50031294,3183,1439,15,25,1565,35105568.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879855,2559144.0,2140983.0,114788.0,137208.0,1.0,1100,1388006.0,1427770.0,2895257.0,0.31788558,439,1100,213.11,0,23311,17683152,0,408,2663525.0,2745908.0,4531316.0,2823,15,40792822,3183,1258,14,21,1381,15390140.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879869,2612328.0,2187264.0,163126.0,194828.0,1.0,1100,1685527.0,1732877.0,3216272.0,0.36784938,508,1100,246.26,0,23311,27162996,0,434,2839226.0,2862840.0,4602028.0,2823,21,54054970,3194,1268,14,22,1381,15611973.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879886,2907236.0,1944487.0,122192.0,182692.0,1.0,1100,1737743.0,1746979.0,3133452.0,0.27633137,467,1100,524.93,0,28527,24498260,0,426,2855216.0,2864884.0,4555032.0,2823,20,50167106,3220,1600,14,25,1690,12091308.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879892,2907884.0,2024250.0,69328.0,99592.0,1.0,1100,1721954.0,1731281.0,3162041.0,0.29018405,473,1100,460.16,0,27514,21573348,0,418,2880466.0,2890100.0,4509464.0,2823,17,46006881,3227,1530,19,24,1630,14483740.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879893,2817972.0,1810290.0,88601.0,137920.0,1.0,1100,1813011.0,1825152.0,3323912.0,0.31125072,545,1100,320.86,0,29556,25491040,0,429,2804415.0,2814316.0,4603948.0,2823,20,52799786,3228,1650,14,23,1751,12106144.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879898,2777104.0,2114315.0,173359.0,227704.0,1.0,1100,1586876.0,1629607.0,3218923.0,0.32845744,494,1100,329.87,0,25387,26215848,0,431,2601675.0,2681252.0,4540104.0,2823,21,52323568,3230,1409,16,23,1504,46525016.0,CERN-PROD_T0_SCORE_SHORT,finished
4051879905,2739200.0,1992145.0,93399.0,128424.0,1.0,1100,1787175.0,1796343.0,3200439.0,0.35496184,558,1100,315.73,0,26535,31066340,0,445,2934456.0,2944216.0,4591008.0,2823,25,59852767,3232,1429,15,24,1572,42829596.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880021,2512432.0,2212149.0,503487.0,571832.0,1.0,1100,1535373.0,1597753.0,3175360.0,0.33333334,439,1100,285.76,0,22230,19501052,0,413,2515679.0,2630616.0,4562460.0,2823,16,43301705,3257,1208,14,25,1317,14075063.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880029,2773800.0,2110231.0,109612.0,144080.0,1.0,1100,1559108.0,1599746.0,3071973.0,0.30927150000000003,467,1100,174.18,0,25488,20412956,0,415,2670792.0,2717432.0,4540220.0,2823,16,44861041,3266,1389,15,22,1510,53933540.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880039,2886696.0,2300370.0,181849.0,228200.0,1.0,1100,1436581.0,1478194.0,2940203.0,0.29889044,431,1100,322.99,0,24340,20320464,0,415,2618753.0,2699048.0,4492312.0,2823,17,44321721,3282,1318,16,25,1442,13851704.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880041,2773208.0,2105088.0,103398.0,136216.0,1.0,1100,1755242.0,1764653.0,3172706.0,0.32698622,498,1100,347.76,0,25708,23342140,0,423,2985565.0,2995372.0,4598836.0,2823,19,48958831,3284,1399,17,27,1523,57525188.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880065,2629836.0,2095682.0,112947.0,141736.0,1.0,1100,1540032.0,1591914.0,3130928.0,0.39263377,565,1100,246.0,0,24290,26563996,0,432,2645355.0,2751240.0,4610384.0,2823,22,54479422,3333,1358,14,20,1439,13953091.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880084,2715532.0,2825919.0,210989.0,202748.0,1.0,1100,1454908.0,1464038.0,2753164.0,0.42216358,480,1100,128.37,0,19192,21715484,0,419,2923107.0,2932636.0,4548584.0,2823,18,46854767,3350,1037,15,23,1137,12072420.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880086,2842888.0,1977661.0,53061.0,76276.0,1.0,1100,1719002.0,1728963.0,3166376.0,0.25987035,441,1100,375.01,0,28645,14405344,0,398,2778041.0,2787688.0,4532976.0,2823,12,36912438,3353,1540,18,34,1697,12177696.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880088,2267380.0,1460249.0,185079.0,287380.0,1.0,1100,1701509.0,1759820.0,3220964.0,0.28171430000000003,493,1100,260.66,0,29540,27455044,0,435,2640363.0,2739816.0,4581624.0,2823,23,54169187,3360,1660,15,24,1750,12095932.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880108,2913312.0,2111274.0,44368.0,61224.0,1.0,1100,1682122.0,1693143.0,3163144.0,0.31719744,498,1100,353.5,0,26501,25149804,0,428,2775589.0,2785384.0,4564752.0,2823,21,51604946,3433,1469,14,23,1570,34934420.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880118,2302228.0,6388838.0,130705.0,47100.0,1.0,1100,1705088.0,1717253.0,3303022.0,0.7015209,369,1100,19.31,0,5738,21807496,0,419,2663620.0,2673452.0,4558120.0,2823,18,47000313,4518,442,4,21,526,5492736.0,INFN-T1-CINECA-SL7_UCORE,finished
4051880127,2731664.0,3474812.0,73290.0,57616.0,1.0,1100,1464185.0,1472563.0,2821682.0,0.5758794,573,1100,26.74,0,10855,30042960,0,442,2725777.0,2735632.0,4518456.0,2823,24,58027351,4682,843,10,20,995,43504816.0,INFN-T1-CINECA-SL7_UCORE,finished
4051880128,2099816.0,3860343.0,87854.0,47788.0,1.0,1100,1503003.0,1603284.0,3142449.0,0.6534247,477,1100,24.02,0,7964,22074984,0,420,2555920.0,2712736.0,4494672.0,2823,18,47454446,4689,633,6,31,730,13848746.0,INFN-T1-CINECA-SL7_UCORE,finished
4051880139,2785196.0,6648113.0,101913.0,42696.0,1.0,1100,1431022.0,1439954.0,2848105.0,0.5906821999999999,355,1100,26.22,0,6556,18082120,0,409,2644981.0,2654928.0,4504000.0,2823,15,42050755,4785,483,5,20,601,5459968.0,INFN-T1-CINECA-SL7_UCORE,finished
4051880141,2698884.0,2647181.0,377369.0,384740.0,1.0,1100,1617891.0,1627177.0,3053609.0,0.3608903,454,1100,222.31,0,21235,19018808,0,411,2785586.0,2795384.0,4538300.0,2823,16,43144938,3438,1118,15,24,1258,11934664.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880146,2619552.0,2304485.0,270730.0,307744.0,1.0,1100,1363369.0,1420891.0,3515852.0,0.33282790000000007,439,1100,266.09,0,22264,21892464,0,419,2610722.0,2716040.0,15185672.0,2823,19,46505374,3446,1228,14,23,1319,14091506.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880152,2874616.0,2399027.0,67992.0,81472.0,1.0,1100,1521889.0,1580574.0,3120743.0,0.35094067,485,1100,323.1,0,23328,27504196,0,435,2685831.0,2785676.0,4507928.0,2823,24,53949025,3452,1258,15,24,1382,15448475.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880155,2807008.0,1877450.0,70054.0,104740.0,1.0,1100,1619951.0,1635622.0,3081346.0,0.30254588,511,1100,324.05,0,28510,28430676,0,437,2798903.0,2808636.0,4598248.0,2823,23,55956206,3454,1610,15,24,1689,12197548.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880157,2871548.0,1993535.0,64922.0,93516.0,1.0,1100,1760443.0,1771325.0,3225883.0,0.2950215,480,1100,322.51,0,27463,21502448,0,418,2828099.0,2837956.0,4576912.0,2823,17,46389662,3464,1539,16,22,1627,16082448.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880160,2644920.0,2324805.0,160812.0,182956.0,1.0,1100,1493064.0,1528355.0,3026869.0,0.37471613,495,1100,133.05,0,22298,24797388,0,427,2660786.0,2716412.0,4586368.0,2823,20,51153500,3469,1218,15,23,1321,14140632.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880166,2487348.0,1658232.0,68053.0,102080.0,1.0,1100,1651021.0,1708724.0,3246516.0,0.31818179999999996,539,1100,233.8,0,28594,26289688,0,431,2840947.0,2850896.0,4572008.0,2823,21,53924703,3503,1580,16,23,1694,19360232.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880183,2927124.0,1955234.0,61228.0,91664.0,1.0,1100,1653722.0,1662786.0,3057342.0,0.28301886,480,1100,348.03,0,28628,25269804,0,429,2749721.0,2759428.0,4567656.0,2823,20,51019679,3544,1560,16,28,1696,12216788.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880190,2572412.0,1951222.0,113589.0,149752.0,1.0,1100,1733170.0,1765804.0,3225785.0,0.3774666,593,1100,352.07,0,26518,35475632,0,457,2807078.0,2816848.0,4561880.0,2823,29,65944827,3546,1429,17,30,1571,73084752.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880200,2830696.0,1631194.0,86128.0,149464.0,1.0,1100,1801579.0,1811168.0,3259946.0,0.23544565,457,1100,403.73,0,32764,18223620,0,409,2776295.0,2786216.0,4511260.0,2823,15,41752020,3563,1821,14,26,1941,14109228.0,CERN-PROD_T0_SCORE_SHORT,finished
4051880204,2507084.0,1677943.0,125233.0,187116.0,1.0,1100,1714608.0,1779473.0,3220737.0,0.28672987,484,1100,339.29,0,28493,18298180,0,409,2807071.0,2913252.0,4590552.0,2823,15,43130854,3570,1600,14,21,1688,12106428.0,CERN-PROD_T0_SCORE_SHORT,finished
4051882267,1601364.0,1488018.0,49259.0,53012.0,1.0,1100,1202371.0,1385480.0,2629708.0,0.28860759999999996,456,1100,41.23,0,16020,14356872,0,398,2571013.0,2828068.0,4494372.0,2823,11,36760562,694,1133,29,113,1580,13911054.0,TW-FTT_SL6,finished
4051882269,1139784.0,1187323.0,63390.0,60852.0,1.0,1100,1642611.0,1826795.0,3291375.0,0.38754863,498,1100,278.77,0,13029,21974964,0,419,2765194.0,3017464.0,4621140.0,2823,18,47968232,695,1033,28,102,1285,11821132.0,TW-FTT_SL6,finished
4051882296,1131696.0,1177699.0,67912.0,65260.0,1.0,1100,1623394.0,1806989.0,3260952.0,0.38629285,496,1100,279.55,0,13019,22244572,0,420,2593228.0,2846764.0,4545476.0,2823,18,48918645,694,1033,26,93,1284,11821860.0,TW-FTT_SL6,finished
4051882300,895276.0,826657.0,48660.0,52700.0,1.0,1100,1304907.0,1510972.0,2880177.0,0.32418302,496,1100,49.27,0,15513,19297884,0,412,2616123.0,2890028.0,4514672.0,2823,16,42942481,694,1183,31,149,1530,13893615.0,TW-FTT_SL6,finished
4051882308,1170396.0,1085584.0,63439.0,68396.0,1.0,1100,1316374.0,1427655.0,2835029.0,0.33039945,488,1100,57.75,0,14976,30707932,0,444,2632156.0,2786908.0,4493012.0,2823,26,58270818,694,1163,28,143,1477,13953950.0,TW-FTT_SL6,finished
4051882309,1218500.0,1017735.0,48734.0,58348.0,1.0,1100,1354247.0,1546512.0,2940200.0,0.36862493,571,1100,39.93,0,15706,21540436,0,418,2622097.0,2893384.0,4535200.0,2823,18,47815019,707,1283,28,125,1549,13691681.0,TW-FTT_SL6,finished
4051882312,874748.0,695451.0,57321.0,72100.0,1.0,1100,1326311.0,1510015.0,2779905.0,0.38971059999999996,606,1100,39.75,0,15767,32379576,0,448,2617361.0,2831344.0,4530956.0,2823,27,61512261,707,1314,30,106,1555,68861256.0,TW-FTT_SL6,finished
4051882314,794772.0,771418.0,46818.0,48236.0,1.0,1100,1170291.0,1367127.0,2699321.0,0.29647547,429,1100,39.89,0,14672,11850752,0,391,2593619.0,2860156.0,4441016.0,2823,10,32671042,707,1133,32,143,1447,13867710.0,TW-FTT_SL6,finished
4051882317,788276.0,694062.0,67145.0,76260.0,1.0,1100,1188107.0,1309573.0,2605516.0,0.32913166,470,1100,38.9,0,14479,25334016,0,429,2484884.0,2587004.0,4498192.0,2823,22,50779505,713,1183,26,140,1428,13925007.0,TW-FTT_SL6,finished
4051885126,2241824.0,5338669.0,100637.0,42260.0,1.0,1100,1471369.0,1480141.0,2780682.0,0.65555555,413,1100,14.49,0,6851,17837416,0,408,2788097.0,2798052.0,4490968.0,2823,15,41406363,1312,494,4,8,630,5472256.0,IN2P3-CC_CL7,finished
4051885131,1980244.0,6605113.0,119891.0,35944.0,1.0,1100,1326082.0,1334337.0,2372373.0,0.6,306,1100,10.59,0,5546,13159056,0,395,2782094.0,2792192.0,4468264.0,2823,10,34251860,1308,374,3,8,510,5468160.0,IN2P3-CC_CL7,finished
4051885198,2405796.0,4462925.0,108403.0,58436.0,1.0,1100,1462596.0,1480151.0,2732978.0,0.47905028,343,1100,62.93,0,8678,19365004,0,412,2614365.0,2654480.0,4464044.0,2823,15,44117377,762,613,26,20,716,15289924.0,pic_HIMEM,finished
4051885212,2486896.0,6920058.0,185956.0,66828.0,1.0,1100,1375529.0,1479049.0,2878202.0,0.60688406,335,1100,22.98,0,6690,21401972,0,418,2550274.0,2720988.0,4386336.0,2823,18,46652574,1079,392,12,24,552,5455872.0,pic_HIMEM,finished
4051885216,1368968.0,3809302.0,160111.0,57540.0,1.0,1100,1545727.0,1637646.0,3012249.0,0.5826087,335,1100,17.12,0,6969,17998832,0,408,2685946.0,2831168.0,4432172.0,2823,15,42039442,1079,442,17,23,575,5472256.0,pic_HIMEM,finished
4051885230,1064048.0,2539825.0,138299.0,57940.0,1.0,1100,1376967.0,1462858.0,2702976.0,0.59046054,359,1100,12.61,0,7369,22035920,0,420,2620671.0,2783056.0,4437704.0,2823,18,47512670,1082,492,12,18,608,5484544.0,pic_HIMEM,finished
4051885245,1392076.0,3791185.0,161726.0,59384.0,1.0,1100,1293105.0,1377686.0,2776132.0,0.53149,346,1100,11.87,0,8130,23012244,0,422,2596174.0,2713256.0,4516000.0,2823,19,48675181,1618,454,12,38,651,5410816.0,SLACXRD,finished
4051885262,1529136.0,4109803.0,150896.0,56144.0,1.0,1100,1189385.0,1288434.0,2585325.0,0.5781818,318,1100,11.15,0,6869,16900804,0,405,2530870.0,2667048.0,4476632.0,2823,14,39622715,1677,435,13,37,550,5419008.0,SLACXRD,finished
4051885270,1891972.0,6290192.0,436995.0,131440.0,1.0,1100,1552068.0,1560984.0,2967865.0,0.5977654,321,1100,11.04,0,6707,15192640,0,401,2774106.0,2784132.0,4499104.0,2823,12,37511282,1806,384,12,37,537,5394432.0,SLACXRD,finished
4051885273,,,,,1.0,1100,,,,0.0,0,1100,,0,1175,8798160,0,383,,,,2823,0,0,12823,0,0,0,120,110592.0,SiGNET-NSC_MCORE,failed
4051885279,,,,,1.0,1100,,,,0.0,0,1100,,0,1175,26134384,0,431,,,,2823,0,0,13511,0,0,0,120,110592.0,SiGNET-NSC_MCORE,failed
4051885312,2797432.0,6661791.0,131605.0,55264.0,1.0,1100,1631292.0,1640120.0,3030541.0,0.6731107,383,1100,11.81,0,6187,23724060,0,424,2872501.0,2882392.0,4599604.0,2823,20,49823986,1167,464,3,14,569,5496832.0,IN2P3-CC_CL7_HIMEM,finished
4051885314,2241976.0,5339031.0,99066.0,41600.0,1.0,1100,1465437.0,1474175.0,2823386.0,0.659271,416,1100,13.62,0,6862,16947224,0,405,2777108.0,2786808.0,4549472.0,2823,14,41077703,911,494,3,8,631,5537792.0,IN2P3-CC_CL7_HIMEM,finished
4051885316,2782560.0,6611001.0,107759.0,45356.0,1.0,1100,1592565.0,1633814.0,3016828.0,0.7035088,401,1100,13.46,0,6198,19316540,0,412,2799997.0,2809836.0,4451460.0,2823,16,43020163,1166,464,4,8,570,5537792.0,IN2P3-CC_CL7_HIMEM,finished
4051885326,2200228.0,5239612.0,86158.0,36180.0,1.0,1100,1484921.0,1494521.0,2870990.0,0.66561013,420,1100,14.42,0,6862,12982216,0,394,2784375.0,2794324.0,4543324.0,2823,11,34699905,915,525,4,8,631,5476352.0,IN2P3-CC_CL7_HIMEM,finished
4051885333,2604684.0,7228174.0,84273.0,30368.0,1.0,1100,1325475.0,1334506.0,2637252.0,0.5131376,332,1100,11.42,0,7036,8293968,0,381,2829941.0,2840064.0,4482456.0,2823,7,28048640,916,414,3,106,647,5472256.0,IN2P3-CC_CL7_HIMEM,finished
4051885336,2462856.0,5125944.0,95381.0,45828.0,1.0,1100,1607319.0,1616170.0,2954881.0,0.66426516,461,1100,13.78,0,7547,20654228,0,416,2899035.0,2908964.0,4542956.0,2823,16,45175568,919,555,3,12,694,5496832.0,IN2P3-CC_CL7_HIMEM,finished
4051885345,2727676.0,6495674.0,93912.0,39436.0,1.0,1100,1486525.0,1495507.0,2848253.0,0.6206349,391,1100,15.46,0,6851,15817392,0,402,2832600.0,2842472.0,4531568.0,2823,13,38174577,922,474,4,9,630,5447680.0,IN2P3-CC_CL7_HIMEM,finished
4051885353,2734196.0,7587579.0,114099.0,41116.0,1.0,1100,1065755.0,1071890.0,1901092.0,0.556391,296,1100,13.11,0,7623,6738064,0,377,2785590.0,2793976.0,4299856.0,2823,6,26187571,866,392,16,37,532,5414912.0,NIKHEF-ELPROD-HighMem,finished
4051885378,1935256.0,5385060.0,141568.0,50876.0,1.0,1100,1504213.0,1511754.0,2592788.0,0.29598147,383,1100,11.56,0,18542,17829756,0,408,2871230.0,2879848.0,4413804.0,2823,15,41459034,1571,442,14,714,1294,13918886.0,NIKHEF-ELPROD-HighMem,finished
4051885381,2740724.0,5075047.0,121465.0,65596.0,1.0,1100,1643364.0,1650807.0,3056662.0,0.4075531,518,1100,13.64,0,18213,23285340,0,423,2823806.0,2832240.0,4483204.0,2823,19,50433977,1574,583,15,609,1271,13934663.0,NIKHEF-ELPROD-HighMem,finished
4051885400,2092952.0,6891263.0,167040.0,50732.0,1.0,1100,1360524.0,1368630.0,2453288.0,0.5673623999999999,299,1100,10.53,0,6582,17119696,0,406,2766077.0,2775608.0,4467900.0,2823,15,40445078,1440,384,12,48,527,5386240.0,SLACXRD_LMEM,finished
4051885428,2284384.0,5440021.0,215211.0,90372.0,1.0,1100,1364569.0,1372997.0,2641107.0,0.5,373,1100,11.72,0,9369,14372208,0,398,2821373.0,2830764.0,4473644.0,2823,12,36409900,833,494,23,121,746,5807572.0,FZK-LCG2,finished
4051885431,2600248.0,4806234.0,103982.0,56256.0,1.0,1100,1768293.0,1776844.0,3182841.0,0.6320869,524,1100,14.25,0,10411,21333396,0,418,2939544.0,2948752.0,4552620.0,2823,17,46893161,834,615,26,72,829,10677075.0,FZK-LCG2,finished
4051885433,2186772.0,5207568.0,174832.0,73416.0,1.0,1100,1393864.0,1402168.0,2690716.0,0.48821990000000004,373,1100,12.81,0,9595,15251020,0,401,2854663.0,2863964.0,4479272.0,2823,13,37776064,832,494,36,84,764,5801280.0,FZK-LCG2,finished
4051885461,2020548.0,4811723.0,175232.0,73584.0,1.0,1100,1367604.0,1417295.0,2696491.0,0.6618076,454,1100,14.05,0,8615,22328908,0,420,2655120.0,2749896.0,4475980.0,2823,19,47090188,1312,495,23,85,686,5464064.0,FZK-LCG2,finished
4051885505,1953956.0,4017772.0,90284.0,43908.0,1.0,1100,1467559.0,1526390.0,3094076.0,0.688253,457,1100,17.08,0,6640,18687548,0,410,2633661.0,2696176.0,4542248.0,2823,15,43252271,975,545,3,14,664,5480448.0,IN2P3-CC-T3_HTC,finished
4051885507,2448176.0,5074761.0,115243.0,55596.0,1.0,1100,1518147.0,1560692.0,3187912.0,0.71644044,475,1100,15.44,0,6630,29167244,0,439,2544277.0,2594432.0,4497620.0,2823,25,55986649,976,555,4,14,663,5496832.0,IN2P3-CC-T3_HTC,finished
4051885523,2149700.0,4456058.0,107872.0,52040.0,1.0,1100,1503581.0,1553248.0,3119956.0,0.7633229,487,1100,17.15,0,6380,25346084,0,429,2669210.0,2745624.0,4532732.0,2823,21,52640857,1095,555,3,8,638,5500928.0,IN2P3-CC-T3_HTC,finished
4051885524,2172980.0,5080208.0,88288.0,37764.0,1.0,1100,1084588.0,1127767.0,2278315.0,0.57054263,368,1100,16.41,0,6450,10712124,0,388,2485482.0,2580880.0,4454396.0,2823,9,31932868,1097,464,3,80,645,5525504.0,IN2P3-CC-T3_HTC,finished
4051885530,2198744.0,5236078.0,110115.0,46240.0,1.0,1100,1378373.0,1386165.0,2519847.0,0.2942097,376,1100,11.71,0,18313,14065108,0,397,2859273.0,2867692.0,4404840.0,2823,12,35879769,1581,482,14,674,1278,13886631.0,NIKHEF-ELPROD-HighMem,finished
4051885531,2189740.0,6076676.0,150675.0,54296.0,1.0,1100,1474733.0,1482502.0,2536412.0,0.38617402,324,1100,8.63,0,12022,20171752,0,414,2892540.0,2901360.0,4455192.0,2823,17,44711662,1590,422,8,263,839,13926674.0,NIKHEF-ELPROD-HighMem,finished
4051885540,2111200.0,4394042.0,165097.0,79324.0,1.0,1100,1877978.0,1886108.0,3081948.0,0.46282527,498,1100,12.18,0,15419,40191752,0,470,2904167.0,2913064.0,4457424.0,2823,32,72869196,1642,563,14,404,1076,13998772.0,NIKHEF-ELPROD-HighMem,finished
4051885544,2544032.0,4710829.0,119243.0,64396.0,1.0,1100,1740390.0,1748230.0,2999446.0,0.39784947,481,1100,11.66,0,17324,28345880,0,437,2976512.0,2985032.0,4448700.0,2823,24,55879909,1677,603,14,488,1209,13922563.0,NIKHEF-ELPROD-HighMem,finished
4051885545,2575292.0,6132788.0,142436.0,59812.0,1.0,1100,1519860.0,1527647.0,2789387.0,0.3114618,375,1100,11.06,0,17253,24600088,0,427,2810764.0,2819392.0,4396544.0,2823,20,51008479,1680,472,15,606,1204,13933601.0,NIKHEF-ELPROD-HighMem,finished
4051885549,1944764.0,8095277.0,165954.0,39868.0,1.0,1100,1177138.0,1184218.0,2103038.0,0.46271512,242,1100,9.46,0,7494,8625136,0,382,2797312.0,2806144.0,4338892.0,2823,7,28899325,1682,312,8,50,523,5419008.0,NIKHEF-ELPROD-HighMem,finished
4051885556,947160.0,1924388.0,107528.0,52924.0,1.0,1100,966538.0,1087174.0,2253454.0,0.46344647,355,1100,13.21,0,9567,16086980,0,403,2497725.0,2698732.0,4504280.0,2823,14,38451138,1627,585,24,40,766,13918330.0,SLACXRD_LMEM,finished
4051885561,1765184.0,4731802.0,158864.0,59264.0,1.0,1100,1275667.0,1315830.0,2573863.0,0.5332253,329,1100,11.07,0,7706,20791664,0,416,2683456.0,2703280.0,4528804.0,2823,17,45427978,1662,444,15,39,617,5451776.0,SLACXRD_LMEM,finished
4051885564,1160716.0,1725069.0,121578.0,81804.0,1.0,1100,1285483.0,1391267.0,2738827.0,0.44940153,413,1100,11.59,0,11478,31172604,0,445,2524853.0,2671840.0,4529764.0,2823,25,59649558,1683,747,30,56,919,67520516.0,SLACXRD_LMEM,finished
4051885565,2855208.0,4715698.0,468840.0,283868.0,1.0,1100,1341211.0,1352587.0,2688668.0,0.39506173,352,1100,10.56,0,11128,24201592,0,426,2669134.0,2679684.0,4531108.0,2823,20,50320551,1685,666,32,38,891,58754696.0,SLACXRD_LMEM,finished
4051885568,2539004.0,8306517.0,369438.0,112924.0,1.0,1100,1327462.0,1335568.0,2661382.0,0.5714286,296,1100,10.56,0,6469,17971064,0,408,2769045.0,2778320.0,4502144.0,2823,15,41282439,1868,354,11,36,518,5373952.0,SLACXRD_LMEM,finished
4051885572,2116180.0,5599401.0,159934.0,60444.0,1.0,1100,1535792.0,1544337.0,2849467.0,0.5555555999999999,380,1100,10.53,0,8543,23805684,0,425,2864954.0,2874692.0,4582128.0,2823,18,50562795,1995,444,12,36,684,5427200.0,SLACXRD_LMEM,finished
